name,type,subtype,region,address,city,state,zip,lat,lon,total_assets_thousands,total_assets_formatted,established_year
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"870 Lawrenceville Suwanee Rd, Lawrenceville, GA 30043",Lawrenceville,GA,30043,33.97090302033858,-84.01924600080552,"213,730,000",$213.73B,2005
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"665 W Crossville Rd, Roswell, GA 30075",Roswell,GA,30075,34.05883098675815,-84.38088103401516,"213,730,000",$213.73B,2005
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"4753 Atlanta Hwy, Loganville, GA 30052",Loganville,GA,30052,33.83133100524141,-83.88449098164425,"213,730,000",$213.73B,2005
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"3344 Peachtree Rd Ne Ste 500, Atlanta, GA 30326",Atlanta,GA,30326,33.84727598347109,-84.36881402710863,"213,730,000",$213.73B,2005
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"4209 Roswell Rd, Marietta, GA 30062",Marietta,GA,30062,33.98284098784572,-84.42928803359591,"213,730,000",$213.73B,2006
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"3210 Holcomb Bridge Rd, Peachtree Corners, GA 30092",Peachtree Corners,GA,30092,33.950128221861,-84.233235569779,"213,730,000",$213.73B,2006
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"11033 Medlock Bridge Rd, Duluth, GA 30097",Duluth,GA,30097,34.04974215386889,-84.17663282909274,"213,730,000",$213.73B,2007
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"1250 Scenic Hwy, Lawrenceville, GA 30045",Lawrenceville,GA,30045,33.90015497985303,-84.00375900976535,"213,730,000",$213.73B,2007
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"10945 State Bridge Rd, Alpharetta, GA 30022",Alpharetta,GA,30022,34.05013061317156,-84.22371942746626,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"5960 State Bridge Rd, Duluth, GA 30097",Duluth,GA,30097,34.014485228813484,-84.18621887647836,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"1545 Mount Vernon Rd, Dunwoody, GA 30338",Dunwoody,GA,30338,33.944633004229814,-84.33555203691849,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"4150 Macland Rd, Powder Springs, GA 30127",Powder Springs,GA,30127,33.90346201784139,-84.67468601869172,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2100 Roswell Rd, Marietta, GA 30062",Marietta,GA,30062,33.96793100702014,-84.48839796916042,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"3895 Cherokee St Nw, Kennesaw, GA 30144",Kennesaw,GA,30144,34.04877500797099,-84.60204299753627,"213,730,000",$213.73B,2009
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"745 Chastain Rd Nw, Kennesaw, GA 30144",Kennesaw,GA,30144,34.0344940051597,-84.57103800241418,"213,730,000",$213.73B,2010
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2555 Piedmont Rd Ne, Atlanta, GA 30324",Atlanta,GA,30324,33.82560398607775,-84.36378798650755,"213,730,000",$213.73B,2010
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"590 Cascade Ave Sw, Atlanta, GA 30310",Atlanta,GA,30310,33.738253993791645,-84.43447198925283,"213,730,000",$213.73B,2011
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"133 Peachtree St Ne, Atlanta, GA 30303",Atlanta,GA,30303,33.75750797975692,-84.38676496240626,"213,730,000",$213.73B,2012
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"1920 Powers Ferry Rd Se, Marietta, GA 30067",Marietta,GA,30067,33.90765099968186,-84.4653789999268,"213,730,000",$213.73B,2012
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"6050 Singleton Rd, Norcross, GA 30093",Norcross,GA,30093,33.903370990372906,-84.19973301896813,"213,730,000",$213.73B,2012
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2197 Cobb Pkwy Se, Smyrna, GA 30080",Smyrna,GA,30080,33.89752599592205,-84.48141299396819,"213,730,000",$213.73B,2012
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"165 Nash St, Lawrenceville, GA 30046",Lawrenceville,GA,30046,33.949807991250324,-83.99062398075621,"213,730,000",$213.73B,1997
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"1017 Roswell St Ne, Marietta, GA 30060",Marietta,GA,30060,33.95132800748168,-84.52204996930531,"213,730,000",$213.73B,2017
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"3931 Buford Hwy Ne, Atlanta, GA 30345",Atlanta,GA,30345,33.858207158678,-84.311256755288,"213,730,000",$213.73B,2019
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"4520 S Cobb Dr Se, Smyrna, GA 30080",Smyrna,GA,30080,33.843348974630864,-84.50034167944384,"213,730,000",$213.73B,2021
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2161 Pleasant Hill Rd, Duluth, GA 30096",Duluth,GA,30096,33.95822300294331,-84.13475902012306,"213,730,000",$213.73B,2021
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"13794 Highway 9, Milton, GA 30004",Milton,GA,30004,34.116591771188,-84.270176461092,"213,730,000",$213.73B,2024
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"4065 Mcginnis Ferry Road, Suwanee, GA 30024",Suwanee,GA,30024,34.047870223433,-84.09136967924,"213,730,000",$213.73B,2025
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2485 Buford Dr, Lawrenceville, GA 30043",Lawrenceville,GA,30043,34.041137292069,-83.989822251717,"213,730,000",$213.73B,2025
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2925 Eagle Dr, Woodstock, GA 30189",Woodstock,GA,30189,34.112504378014,-84.556780552751,"213,730,000",$213.73B,2025
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"5049 Floyd Rd Sw, Mableton, GA 30126",Mableton,GA,30126,33.830823137471,-84.575754746106,"213,730,000",$213.73B,2025
"Fifth Third Bank, National Association",Bank,National Bank,Metro Atlanta,"2941 Shallowford Rd, Marietta, GA 30066",Marietta,GA,30066,34.03752649391,-84.467158729428,"213,730,000",$213.73B,2025
First American Bank and Trust Company,Bank,Community Bank,Central Georgia,"300 College Ave, Athens, GA 30601",Athens,GA,30601,33.9598529897443,-83.3757429865076,"853,218",$853.2M,1934
First American Bank and Trust Company,Bank,Community Bank,Central Georgia,"2241 W Broad St, Athens, GA 30606",Athens,GA,30606,33.948875001607874,-83.41128401617114,"853,218",$853.2M,1979
First American Bank and Trust Company,Bank,Community Bank,Central Georgia,"825 Hull Rd, Athens, GA 30601",Athens,GA,30601,33.992101985026196,-83.34008603512314,"853,218",$853.2M,1984
First American Bank and Trust Company,Bank,Community Bank,Central Georgia,"1681 Experiment Station Rd, Watkinsville, GA 30677",Watkinsville,GA,30677,33.87051099625906,-83.42840899872985,"853,218",$853.2M,2001
First American Bank and Trust Company,Bank,Community Bank,North Georgia,"550 Highway 441 S, Clayton, GA 30525",Clayton,GA,30525,34.869986020433714,-83.40152898961749,"853,218",$853.2M,2003
First American Bank and Trust Company,Bank,Community Bank,Central Georgia,"300 College Ave, Athens, GA 30601",Athens,GA,30601,33.95985298974432,-83.37574298650759,"853,218",$853.2M,2010
First American Bank and Trust Company,Bank,Community Bank,Metro Atlanta,"65 E May St, Winder, GA 30680",Winder,GA,30680,33.98835598676854,-83.71978901499872,"853,218",$853.2M,1998
First American Bank and Trust Company,Bank,Community Bank,Metro Atlanta,"235 W Crogan St, Lawrenceville, GA 30046",Lawrenceville,GA,30046,33.95640999728647,-83.99099898710428,"853,218",$853.2M,2020
First Arkansas Bank and Trust,Bank,Regional Bank,Metro Atlanta,"200 Chastain Center Blvd Nw, Kennesaw, GA 30144",Kennesaw,GA,30144,34.035745004208636,-84.56477596637085,"1,166,855",$1.17B,2018
First Bank of Coastal Georgia,Bank,Community Bank,Coastal Georgia,"9720 Ford Ave, Richmond Hill, GA 31324",Richmond Hill,GA,31324,31.950511979847448,-81.3142879965316,"221,411",$221.4M,1972
First Bank of Coastal Georgia,Bank,Community Bank,Coastal Georgia,"250 W Bacon St, Pembroke, GA 31321",Pembroke,GA,31321,32.1368999835741,-81.6276669882367,"221,411",$221.4M,1907
First Bank of Pike,Bank,Community Bank,Central Georgia,"370 Thomaston St, Zebulon, GA 30295",Zebulon,GA,30295,33.1031519934084,-84.34304503926218,"85,864",$85.9M,1991
First Bank of Pike,Bank,Community Bank,Central Georgia,"120 Spring Rd, Molena, GA 30258",Molena,GA,30258,33.0115343322461,-84.4979867399655,"85,864",$85.9M,1899
First Bank of Pike,Bank,Community Bank,Central Georgia,"15 Jackson St, Zebulon, GA 30295",Zebulon,GA,30295,33.103298006162,-84.343479976218,"85,864",$85.9M,2024
First Carolina Bank,Bank,Regional Bank,Metro Atlanta,"125 Glenridge Point Pkwy, Atlanta, GA 30342",Atlanta,GA,30342,33.907311993607934,-84.36003398353236,"3,317,401",$3.32B,2022
"First Century Bank, National Association",Bank,Community Bank,Central Georgia,"1731 N Elm St, Commerce, GA 30529",Commerce,GA,30529,34.2032800122179,-83.4578129665264,"983,746",$983.7M,2002
First Community Bank,Bank,Regional Bank,Metro Atlanta,"6065 Roswell Rd, Sandy Springs, GA 30328",Sandy Springs,GA,30328,33.920139364861,-84.378269652081,"2,057,446",$2.06B,2026
First Community Bank,Bank,Regional Bank,Coastal Georgia,"3638 Walton Way Ext, Augusta, GA 30909",Augusta,GA,30909,33.49081899667662,-82.0761670368147,"2,057,446",$2.06B,2011
First Community Bank,Bank,Regional Bank,Central Georgia,"1200 Town Park Ln, Evans, GA 30809",Evans,GA,30809,33.52959200438559,-82.1318600057307,"2,057,446",$2.06B,2019
First Federal Savings and Loan Association of Valdosta,Bank,Community Bank,Rural South Georgia,"2728 N Oak St, Valdosta, GA 31602",Valdosta,GA,31602,30.86836599319632,-83.29279500213116,"271,927",$271.9M,1934
First Federal Savings and Loan Association of Valdosta,Bank,Community Bank,Rural South Georgia,"801 Lakes Blvd, Lake Park, GA 31636",Lake Park,GA,31636,30.683350656066718,-83.2144514767333,"271,927",$271.9M,2000
First Federal Savings and Loan Association of Valdosta,Bank,Community Bank,Rural South Georgia,"411 N Patterson St, Valdosta, GA 31601",Valdosta,GA,31601,30.8352439807892,-83.280861016028,"271,927",$271.9M,1934
First Federal Savings and Loan Association of Valdosta,Bank,Community Bank,Rural South Georgia,"460 Norman Dr, Valdosta, GA 31601",Valdosta,GA,31601,30.830063000707923,-83.32040800867621,"271,927",$271.9M,2014
"First Financial Bank, National Association",Bank,Regional Bank,North Georgia,"316 Chickamauga Ave, Rossville, GA 30741",Rossville,GA,30741,34.98391201020401,-85.28551201582212,"5,749,906",$5.75B,1963
"First Financial Bank, National Association",Bank,Regional Bank,North Georgia,"2821 Chattanooga Valley Rd, Flintstone, GA 30725",Flintstone,GA,30725,34.94229598666648,-85.3430299765165,"5,749,906",$5.75B,1971
"First Financial Bank, National Association",Bank,Regional Bank,North Georgia,"4914 Battlefield Pkwy, Ringgold, GA 30736",Ringgold,GA,30736,34.931589991288064,-85.1847420098189,"5,749,906",$5.75B,1999
First Horizon Bank,Bank,Regional Bank,Coastal Georgia,"175 S Macon St, Jesup, GA 31545",Jesup,GA,31545,31.605213988388527,-81.8847780124679,"83,572,753",$83.57B,1954
First Horizon Bank,Bank,Regional Bank,North Georgia,"111 S Chestatee St, Dahlonega, GA 30533",Dahlonega,GA,30533,34.5312759953231,-83.9836010355426,"83,572,753",$83.57B,1982
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"3625 Cumberland Blvd Se, Atlanta, GA 30339",Atlanta,GA,30339,33.884052002748504,-84.45388104042685,"83,572,753",$83.57B,2003
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"100 Springfield Center Dr, Woodstock, GA 30188",Woodstock,GA,30188,34.08714899517929,-84.50969697186244,"83,572,753",$83.57B,2006
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"2555 Peachtree Pkwy, Cumming, GA 30041",Cumming,GA,30041,34.0981693538363,-84.17650978275412,"83,572,753",$83.57B,2006
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"2987 Clairmont Rd Ne, Atlanta, GA 30329",Atlanta,GA,30329,33.84490801200499,-84.31445101476947,"83,572,753",$83.57B,2007
First Horizon Bank,Bank,Regional Bank,North Georgia,"5038 Alabama Hwy, Ringgold, GA 30736",Ringgold,GA,30736,34.917781979272974,-85.124100029992,"83,572,753",$83.57B,2006
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"709 Canton Rd Ne, Marietta, GA 30060",Marietta,GA,30060,33.969047979437306,-84.54822598236996,"83,572,753",$83.57B,2007
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"2221 Johnson Ferry Rd Ne, Atlanta, GA 30319",Atlanta,GA,30319,33.890557994083764,-84.32456503823612,"83,572,753",$83.57B,2008
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"2970 Peachtree Rd Nw, Atlanta, GA 30305",Atlanta,GA,30305,33.83633801892229,-84.38292102161,"83,572,753",$83.57B,2010
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"200 Scientific Dr, Peachtree Corners, GA 30092",Peachtree Corners,GA,30092,33.964674931003,-84.223050635412,"83,572,753",$83.57B,2012
First Horizon Bank,Bank,Regional Bank,Metro Atlanta,"1010 Mansell Rd, Roswell, GA 30076",Roswell,GA,30076,34.04308998214225,-84.32774395883445,"83,572,753",$83.57B,2018
First Horizon Bank,Bank,Regional Bank,Coastal Georgia,"3509 Frederica Road, Suite 1, St. Simons Island, GA 31522",Suite 1,GA,31522,31.187947006518,-81.377084963665,"83,572,753",$83.57B,2023
First National Bank of Coffee County,Bank,Community Bank,Central Georgia,"420 Madison Ave S, Douglas, GA 31533",Douglas,GA,31533,31.5042149887906,-82.8490120372032,"518,614",$518.6M,1991
First National Bank of Decatur County,Bank,Community Bank,Rural South Georgia,"600 N Broad St, Cairo, GA 39828",Cairo,GA,39828,30.882774987669094,-84.20762499990296,"370,987",$371.0M,1904
First National Bank of Decatur County,Bank,Community Bank,Rural South Georgia,"819 E Shotwell St, Bainbridge, GA 39819",Bainbridge,GA,39819,30.9045429997633,-84.5666150397466,"370,987",$371.0M,2004
First National Bank of Decatur County,Bank,Community Bank,Rural South Georgia,"26 S Main St, Moultrie, GA 31768",Moultrie,GA,31768,31.17920698652938,-83.78935797316458,"370,987",$371.0M,2021
First National Bank of Decatur County,Bank,Community Bank,Central Georgia,"1559 Us Highway 19 S, Leesburg, GA 31763",Leesburg,GA,31763,31.631331998683,-84.176089011215,"370,987",$371.0M,2024
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"318 S Hill St, Griffin, GA 30224",Griffin,GA,30224,33.245043993576,-84.2630289607975,"365,919",$365.9M,1933
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"1475 W Mcintosh Rd, Griffin, GA 30223",Griffin,GA,30223,33.27413076042933,-84.28886755536129,"365,919",$365.9M,1970
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"1103 Zebulon Rd, Griffin, GA 30224",Griffin,GA,30224,33.22218101156045,-84.27103401360615,"365,919",$365.9M,1971
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"996 Bear Creek Boulevard, Hampton, GA 30228",Hampton,GA,30228,33.381672,-84.30161,"365,919",$365.9M,1997
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"1510 W Mcintosh Rd, Griffin, GA 30223",Griffin,GA,30223,33.274489441832564,-84.29335429726837,"365,919",$365.9M,2007
First National Bank of Griffin,Bank,Community Bank,Central Georgia,"3470 Highway 155, Locust Grove, GA 30248",Locust Grove,GA,30248,33.34125898002705,-84.17721595809665,"365,919",$365.9M,2008
First National Community Bank,Bank,Community Bank,North Georgia,"501 Broad St, Rome, GA 30161",Rome,GA,30161,34.2559979922399,-85.17026998343424,"703,236",$703.2M,2021
First National Community Bank,Bank,Community Bank,North Georgia,"701 N 3rd Ave, Chatsworth, GA 30705",Chatsworth,GA,30705,34.7743940189361,-84.770396037386,"703,236",$703.2M,1975
First National Community Bank,Bank,Community Bank,North Georgia,"3400 Hwy 411 North, Eton, GA 30724",Eton,GA,30724,34.824696681807495,-84.76308032759425,"703,236",$703.2M,1977
First National Community Bank,Bank,Community Bank,North Georgia,"362 Northgate Dr, Dalton, GA 30721",Dalton,GA,30721,34.79785299617697,-84.95639398924838,"703,236",$703.2M,1997
First National Community Bank,Bank,Community Bank,North Georgia,"7741 Adairsville Hwy, Adairsville, GA 30103",Adairsville,GA,30103,34.37768700736467,-84.9195079994013,"703,236",$703.2M,2005
First National Community Bank,Bank,Community Bank,North Georgia,"2211 Shorter Ave Sw, Rome, GA 30165",Rome,GA,30165,34.2708689972157,-85.22805398573543,"703,236",$703.2M,2002
First National Community Bank,Bank,Community Bank,Metro Atlanta,"325 Cherokee Pl, Cartersville, GA 30121",Cartersville,GA,30121,34.17239299238305,-84.7826050337323,"703,236",$703.2M,2005
First National Community Bank,Bank,Community Bank,North Georgia,"1300 Lovers Lane Rd Se, Calhoun, GA 30701",Calhoun,GA,30701,34.469647004487754,-84.9155089933963,"703,236",$703.2M,2008
First National Community Bank,Bank,Community Bank,North Georgia,"2950 Martha Berry Hwy Ne, Rome, GA 30165",Rome,GA,30165,34.30651301217198,-85.1735820751273,"703,236",$703.2M,2008
First National Community Bank,Bank,Community Bank,North Georgia,"415 S Thornton Ave, Dalton, GA 30720",Dalton,GA,30720,34.76764201874269,-84.97114002004784,"703,236",$703.2M,2017
First National Community Bank,Bank,Community Bank,Metro Atlanta,"104 Village Walk, Dallas, GA 30132",Dallas,GA,30132,33.922350773422,-84.844820143454,"703,236",$703.2M,2024
First Peoples Bank,Bank,Community Bank,Central Georgia,"121 S College St, Hamilton, GA 31811",Hamilton,GA,31811,32.757781950726226,-84.87510720869925,"444,580",$444.6M,1997
First Peoples Bank,Bank,Community Bank,Central Georgia,"105 Chipley St, Pine Mountain, GA 31822",Pine Mountain,GA,31822,32.8670779954954,-84.8551260143775,"444,580",$444.6M,1990
First Peoples Bank,Bank,Community Bank,Central Georgia,"8188 Frank Houser Ave., Columbus, GA 31909",Columbus,GA,31909,32.566014995131,-84.940174000776,"444,580",$444.6M,2024
First Peoples Bank,Bank,Community Bank,Central Georgia,"115 Westridge Industrial Blvd, Mcdonough, GA 30253",Mcdonough,GA,30253,33.415174415994,-84.191694606185,"444,580",$444.6M,2025
First Peoples Bank,Bank,Community Bank,Central Georgia,"206 W Haralson St, Lagrange, GA 30240",Lagrange,GA,30240,33.040862005689,-85.032839041684,"444,580",$444.6M,2026
First Peoples Bank,Bank,Community Bank,Central Georgia,"412 Lagrange St, Greenville, GA 30222",Greenville,GA,30222,33.028050979146755,-84.71469200435779,"444,580",$444.6M,1887
First Port City Bank,Bank,Community Bank,Rural South Georgia,"400 W Shotwell St, Bainbridge, GA 39819",Bainbridge,GA,39819,30.904199006457,-84.57963196774,"582,890",$582.9M,1974
First Port City Bank,Bank,Community Bank,Rural South Georgia,"1410 Tallahassee Hwy, Bainbridge, GA 39819",Bainbridge,GA,39819,30.88710901834402,-84.56636400174646,"582,890",$582.9M,2005
First Port City Bank,Bank,Community Bank,Rural South Georgia,"208 E 3rd St, Donalsonville, GA 39845",Donalsonville,GA,39845,31.04066900491746,-84.87991901341822,"582,890",$582.9M,2021
First Port City Bank,Bank,Community Bank,Rural South Georgia,"1705 E Shotwell St, Bainbridge, GA 39819",Bainbridge,GA,39819,30.904682726089,-84.547823818656,"582,890",$582.9M,2025
First Southern Bank,Bank,Community Bank,Coastal Georgia,"927 S 1st St, Jesup, GA 31545",Jesup,GA,31545,31.60367201157085,-81.90327796242353,"327,683",$327.7M,1998
